qid1	token	tfidf
31522414	parsed	6.87045949423844
31522414	jersey	5.975984976259595
31522414	param	6.768863280115519
31522414	fromstring	9.826526511399999
31522414	handler	6.005157874239984
8088193	tomcat	4.972472833001907
8088193	randomly	7.065579364175704
8088193	shuts	8.979228651012797
8088193	abstractprotocol	9.826526511399999
8088193	pause	7.435388021064509
8088193	mild	0
8088193	usage	5.633230818705257
3751160	java	1.8785206956897553
3751160	api	4.173257907865079
3751160	take	4.27284941191793
3751160	advantage	6.408192847494857
3751160	covariant	8.542510999400527
3751160	return	3.8725619365472324
3751160	types	4.821462262353199
22096909	create	6.463364962275298
22096909	runnable	11.926920701396769
22096909	jar	8.127902313804615
22096909	maven	9.264671708121721
22096909	using	2.270098541959747
22096909	dependency	5.248384997799827
22096909	plugin	5.169396586481198
5301744	get	2.5968621982790188
5301744	application	3.4151340474010285
5301744	wadl	9.27221577569427
5301744	file	2.8771673214517413
5301744	using	2.270098541959747
5301744	resteasy	8.019452807198903
9258811	gson	6.382435209065694
9258811	parse	5.073734851039573
9258811	generic	5.173624922590719
9258811	collections	5.727870270185291
24768377	access	4.106457630105902
24768377	static	4.388447202476804
24768377	property	4.815520915503549
24768377	method	2.6262121828865777
24768377	jsp	5.175568901288983
24768377	via	4.612597701816888
24768377	el	7.371379301263834
24768377	jee	8.72791422273189
24768377	tomcat	4.972472833001907
12551514	create	3.231682481137649
12551514	threads	4.913871625663948
12551514	java	1.8785206956897553
12551514	run	3.462381534987153
12551514	background	5.432077356727561
17983453	running	4.082099835805663
17983453	tomcat	4.972472833001907
17983453	eclipse	4.07925892480406
17983453	kepler	8.298057661499566
24661229	getresourceasstream	15.051589974110554
24661229	returning	5.507804591414761
24661229	null	4.225638459906431
24661229	despite	7.223836825955616
24661229	called	8.119886271009536
24661229	file	2.8771673214517413
24661229	dir	6.957996495418884
24661229	class	2.532413437836977
34563702	remove	4.505053394653319
34563702	html	5.046158850165303
34563702	tags	6.274889029307122
34563702	text	4.1559434084410585
34563702	jsoup	7.084492457482191
4687290	string	3.105212374172812
4687290	complex	5.901623843108193
4687290	data	3.449043991119375
4687290	types	4.821462262353199
4687290	map	4.509496435919809
4687290	xml	3.6954208021573587
4687290	ikvm	9.230543079293703
32131987	make	3.2357931187452116
32131987	cartesian	8.917670758013363
32131987	product	6.589301547863602
32131987	java	1.8785206956897553
32131987	streams	6.311669811265323
11732422	polymorphism	7.469874197135678
11732422	possible	3.7755272608396084
11732422	without	3.785875053440135
11732422	inheritance	6.420403011401788
9545341	configure	5.458016745305712
9545341	logging	5.831047825702077
9545341	mongodb	6.974964028675587
9545341	java	1.8785206956897553
9545341	driver	5.703582494653535
29398082	extract	5.6786996942887376
29398082	properties	4.647347264887277
29398082	entities	6.051639270144052
29398082	google	4.958564801805254
29398082	app	4.141499064815565
29398082	engine	6.058887223425416
29398082	datastore	7.654303236269198
29398082	using	2.270098541959747
29398082	java	1.8785206956897553
6405746	mapping	5.448907725180538
6405746	manytomany	8.031685375634536
6405746	composite	7.284632930238389
6405746	primary	6.482487543577792
6405746	key	4.434752533696961
6405746	annotation	4.979427366972063
14446048	hibernate	4.590281573494341
14446048	table	4.631719521221628
14446048	mapped	6.375363877301586
14446048	error	3.176103733024332
45563904	error	3.176103733024332
45563904	jsonignore	8.772085441045027
45563904	hibernate	4.590281573494341
14485220	httpservletresponse	8.330713624473619
14485220	timed	8.187889444273637
14485220	connection	4.790416014299293
14485220	throw	5.361683242169857
14485220	ioexception	6.627097821467321
10613914	best	4.447739178039263
10613914	practices	7.51472476330103
10613914	injecting	7.690827167070069
10613914	swing	5.0214434928128595
10613914	components	5.46366381913603
10613914	using	2.270098541959747
10613914	guice	7.300797867091744
12502388	java	1.8785206956897553
12502388	generics	5.868539200270684
12502388	wildcard	7.03105349532663
12502388	capture	6.620323237785565
12502388	compilation	6.149288632301549
12502388	error	3.176103733024332
15685686	java	1.8785206956897553
15685686	rmi	6.985716820451849
15685686	connectexception	9.672375831572742
15685686	connection	4.790416014299293
15685686	refused	8.05031945517943
15685686	host	6.176349386305102
12076846	using	2.270098541959747
12076846	larger	6.46821085722111
12076846	prime	7.559760516210908
12076846	multiplier	10.031320924046012
12076846	overriding	6.3515739534953495
12076846	hashcode	6.317748857341705
9342651	pinning	10.031320924046012
9342651	java	1.8785206956897553
9342651	application	3.4151340474010285
9342651	using	2.270098541959747
9342651	launch	6.132106876910448
9342651	j	0
9342651	windows	4.762057941525236
9342651	taskbar	8.845697258388274
22180413	google	4.958564801805254
22180413	visualization	8.668016081150821
22180413	usage	5.633230818705257
22180413	gwt	6.4818341623065905
17957382	vs	5.934706213289373
17957382	lesser	8.79823072114935
17957382	two	3.4765461232520103
17957382	evils	0
4749549	extract	5.6786996942887376
4749549	substring	6.858013187087323
4749549	java	1.8785206956897553
4749549	using	2.270098541959747
4749549	regex	5.397033339487194
7233328	configure	5.458016745305712
7233328	maven	4.632335854060861
7233328	offline	8.184298776142908
7233328	development	5.854489092080904
9885147	finding	6.100833084163347
9885147	sub	6.1353349175276835
9885147	matrix	13.843708406723277
9885147	given	4.4497916888085784
23580509	write	3.8903104385224965
23580509	proper	5.604027641519209
23580509	global	6.352721400551826
23580509	error	3.176103733024332
23580509	handler	6.005157874239984
23580509	spring	7.979969093795716
23580509	mvc	5.71595627558791
23580509	boot	5.935084213671875
4268353	simple	3.910973556292575
4268353	safe	5.60729117446744
4268353	way	2.8885474230074775
4268353	convert	4.422681976414816
4268353	printwriter	7.75872654473565
4268353	printstream	8.213391737084573
45766193	net	5.9922648672787515
45766193	sf	8.573763542904631
45766193	jasperreports	8.403864506109235
45766193	engine	6.058887223425416
45766193	function	4.216308827046707
45766193	month	6.410014894764802
45766193	found	3.854037156229493
1085898	choosing	7.5810998322459024
1085898	java	1.8785206956897553
1085898	vs	5.934706213289373
1085898	python	6.250235276065343
1085898	google	4.958564801805254
1085898	app	4.141499064815565
1085898	engine	6.058887223425416
3795585	java	1.8785206956897553
3795585	unreachable	8.00736806798383
3795585	statement	4.7756026983896325
3795585	compiler	4.926615888592681
3795585	error	3.176103733024332
11117916	log	4.817621107763558
11117916	j	0
11117916	logs	6.183109431362821
11117916	decreases	9.190537744680004
11117916	application	3.4151340474010285
11117916	performance	5.15838152625052
747878	configure	5.458016745305712
747878	hudson	8.72791422273189
747878	job	5.73651229927912
747878	use	2.218391014198033
747878	specific	4.395152401892809
747878	jdk	4.9451284918941365
10308452	convert	4.422681976414816
10308452	following	3.180641174638285
10308452	json	4.762057941525236
10308452	string	3.105212374172812
10308452	java	1.8785206956897553
10308452	object	3.159616840993279
22634644	java	1.8785206956897553
22634644	hotspot	7.26872514720375
22634644	tm	8.056608784086993
22634644	bit	4.4943446308992065
22634644	server	3.8211316652400784
22634644	vm	6.122028917129098
22634644	warning	5.870663846962278
22634644	ignoring	7.186147304526825
22634644	option	4.853631545286591
22634644	maxpermsize	8.463652424488208
12943030	outofmemoryerror	7.28172172003093
12943030	permgen	7.875339305243843
12943030	space	5.247054072610495
12943030	jasper	7.721940787919139
12943030	report	6.358478468841894
12943030	spring	3.989984546897858
12943030	running	4.082099835805663
12943030	tomcat	4.972472833001907
8113080	load	4.773352179228326
8113080	ia	9.53884443894822
8113080	bit	8.988689261798413
8113080	dll	6.786422993814612
8113080	amd	8.417347856446522
8113080	platform	5.724801841880277
21375659	new	3.238007677184227
21375659	string	3.105212374172812
21375659	immutable	6.337906314766685
21375659	well	4.040083675495664
489538	good	4.196377287787253
489538	strict	7.656415169472341
489538	date	4.685296230467376
489538	parser	6.163439811847792
489538	java	1.8785206956897553
41270451	setting	4.886075274160849
41270451	jndi	6.939245946073508
41270451	tomcat	4.972472833001907
41270451	environment	5.2816569256549295
41270451	using	2.270098541959747
41270451	liferay	8.347450416829142
6433762	add	3.326377520104692
6433762	attachment	7.731011144889103
6433762	response	4.984821359203276
6433762	payload	7.8966167036911274
6433762	spring	3.989984546897858
6433762	ws	6.552881956990033
10567888	indicating	7.654303236269198
10567888	jvm	4.846477707929973
10567888	verifier	8.910235779525845
10567888	verifies	8.955698153602603
10567888	classes	3.8513513258954135
3616321	concurrent	6.341305751468149
3616321	updates	6.3498552478302175
3616321	handling	5.827646461878587
3616321	hibernate	4.590281573494341
2531037	save	5.036106960069925
2531037	file	2.8771673214517413
2531037	using	2.270098541959747
2531037	jfilechooser	7.877974352881847
29860086	convert	4.422681976414816
29860086	curl	7.7264656825174285
29860086	request	4.525435217969238
29860086	urlconnection	8.177155888630528
5104192	java	1.8785206956897553
5104192	removing	5.966186739923714
5104192	backslash	7.834096346709794
5104192	string	3.105212374172812
5104192	object	3.159616840993279
4066958	java	1.8785206956897553
4066958	bufferedwriter	8.232014249182575
4066958	skipping	8.258682496264736
4066958	newline	7.544522126105975
30789966	populating	8.031685375634536
30789966	list	3.625266361052866
30789966	contiguous	8.759264752615966
30789966	range	5.941151733234393
30789966	shorts	9.737973114058555
21528166	create	3.231682481137649
21528166	custom	4.649017585768368
21528166	swt	6.705631094892003
21528166	control	5.279691902424871
21528166	selectable	9.47170513611059
43222860	exception	7.682663154611227
43222860	checked	5.5237134529155405
43222860	unchecked	6.809721538710772
43222860	type	3.5272028792972696
22686456	configuring	7.31272051204865
22686456	eclipse	4.07925892480406
22686456	javadocs	7.146012468106395
22686456	standard	5.076134276328951
22686456	java	1.8785206956897553
22686456	libraries	5.175568901288983
19677919	difference	4.786931899523532
19677919	using	2.270098541959747
19677919	stringtokenizer	8.381788554410035
19677919	string	3.105212374172812
19677919	split	5.522211199252951
26516765	java	1.8785206956897553
26516765	joda	6.928978915433763
26516765	time	3.349696608799752
26516765	api	4.173257907865079
26516765	compare	5.414177252642571
26516765	intervals	16.020751178095573
26516765	detect	6.270649489305817
26516765	overlapping	8.482791764698906
26516765	generate	4.973773129363689
26516765	new	3.238007677184227
15133856	go	4.320442473362747
15133856	data	3.449043991119375
15133856	structures	6.921854203361638
15133856	java	1.8785206956897553
32939953	golf	10.48330604778907
32939953	score	7.53886706862263
32939953	tally	10.319002996497794
32939953	program	3.8336740390171697
32939953	java	1.8785206956897553
32939953	stuck	5.96970305532647
26565347	declare	5.420259037353279
26565347	read	3.699819074152322
26565347	values	7.834071094503381
26565347	integer	4.730166676162777
20446026	get	2.5968621982790188
20446026	value	3.3370683193414052
20446026	date	4.685296230467376
20446026	picker	8.685611843041201
4133682	jodatime	8.339047006032763
4133682	equivalent	5.511510587009078
4133682	dateutils	10.101938491259967
4133682	truncate	8.673847001461613
19283606	jackson	6.073542658143589
19283606	work	3.2190758448708676
19283606	extended	6.698305054799929
6249537	indexof	7.667042262046627
6249537	string	3.105212374172812
6249537	array	3.7883462607345484
16303287	profiling	7.71519160594421
16303287	jvm	4.846477707929973
16303287	garbage	6.0670505340645775
16303287	generated	5.055057511649003
16303287	type	3.5272028792972696
16303287	escape	6.444021262749997
16303287	analysis	6.999870567889943
16303287	optimization	7.059741635980019
31172003	java	1.8785206956897553
31172003	write	3.8903104385224965
31172003	hashmap	5.481519310769299
31172003	csv	6.53343689987081
31172003	file	2.8771673214517413
14102955	java	1.8785206956897553
14102955	need	2.652511431511507
14102955	specify	5.064510867065573
14102955	f	0
14102955	float	6.459230681413525
14102955	literal	6.610618047759601
6128174	force	6.073976968682446
6128174	windows	4.762057941525236
6128174	line	3.74642382477858
6128174	endings	9.581404053367015
6128174	java	1.8785206956897553
6128174	app	4.141499064815565
926822	java	1.8785206956897553
926822	non	4.700910458268927
926822	static	8.776894404953609
926822	variable	4.0506530885976755
926822	cannot	4.027826751171789
926822	referenced	6.298533333359953
926822	context	4.802280560255485
926822	error	3.176103733024332
19894955	spring	3.989984546897858
19894955	jsonignore	8.772085441045027
19894955	working	3.7907350082209463
31438314	jersey	5.975984976259595
31438314	messagebodyreader	9.552830680922959
31438314	found	3.854037156229493
31438314	media	6.978177743278683
31438314	type	3.5272028792972696
31438314	multipart	7.546414274258012
31438314	form	4.945550047440322
31438314	data	3.449043991119375
44274982	spring	3.989984546897858
44274982	boot	5.935084213671875
44274982	application	3.4151340474010285
44274982	default	4.14932887055486
44274982	timeout	13.08344848023876
44274982	rest	5.187849913522066
44274982	api	4.173257907865079
44274982	endpoint	13.762226696071432
44274982	easy	5.052551637197547
44274982	config	5.529745137449944
44274982	control	5.279691902424871
